33	15
0.59274	0.3513407076000001	0.20825369102282404	-0.7405	-0.43892397000000005	-0.2601677939778001	-0.15421185820240121	0.5483402500000001	0.32502319978500005	0.19265425144056098	0.1141938809988781	-0.4060459551250001	-0.24067967944079258	-0.14266047319173542	-0.08456056887966924	0.0
-0.17339	0.030064092099999995	-0.005212812929218999	0.69956	-0.12129670839999998	0.021031636269475996	-0.003646675412764443	0.48938419359999996	-0.08485432532830399	0.014712891468674627	-0.0025510682517534936	0.34235360647481594	-0.05936069182666833	0.01029255035582602	-0.0017846253061966739	1.0
-0.28283	0.07999280890000002	-0.022624366141187006	0.47295	-0.1337644485	0.037832598969255005	-0.010700193966474394	0.2236817025	-0.063263895918075	0.017892927682509156	-0.005060656736444065	0.10579026119737499	-0.02992065957445357	0.008462460147442704	-0.0023934376035012203	1.0
-0.69758	0.4866178564	-0.33945488426751197	0.041667	-0.02906606586	0.0202759062226188	-0.014144066662774422	0.0017361388890000003	-0.00121109576618862	0.0008448361845778576	-0.0005893408256378219	7.233969908796301e-05	-5.046272728978124e-05	3.5201789302805594e-05	-2.4556064181851125e-05	0.0
0.13767	0.018953028899999995	0.002609263488662999	0.57529	0.07920017429999998	0.010903487995880996	0.0015010831923929367	0.33095858409999995	0.045563068273046986	0.006272667609150378	0.0008635581497517324	0.19039716384688896	0.0262119775468012	0.0036086029488681206	0.0004967963679706741	1.0
0.46601	0.21716532009999998	0.10120121081980099	-0.53582	-0.24969747819999996	-0.11636152181598197	-0.05422563278146576	0.28710307239999994	0.13379290276912398	0.06234883061943945	0.029055178556964982	-0.15383556825336797	-0.07168891316175201	-0.03340775042250805	-0.015568345774392976	1.0
0.82316	0.6775923856	0.557766948130496	0.27558	0.2268464328	0.186730909623648	0.1537094155658021	0.07594433639999999	0.062514339951024	0.05145930407408491	0.042359240741623734	0.020928740225112	0.017227701803703192	0.014181155016736322	0.01167335956357667	0.0
0.96141	0.9243091881	0.888640096531221	0.085526	0.08222555166	0.0790524676214406	0.07600183289592921	0.007314696676000001	0.007032422531273161	0.006761041345791329	0.006500132760257242	0.0006255967479115761	0.0006014549694096683	0.0005782448221401493	0.0005559303544537609	0.0
-0.4038	0.16305444	-0.06584138287199999	0.70687	-0.285434106	0.1152582920028	-0.04654129831073063	0.4996651969	-0.20176480650821998	0.08147262886801923	-0.03289864753690616	0.353198337732703	-0.14262148877646547	0.057590557167936755	-0.023255066984412858	0.0
-0.62846	0.3949619716	-0.24821780067173602	0.33406	-0.20994334760000002	0.131940996232696	-0.08291963849240014	0.11159608360000002	-0.07013367469925602	0.04407620920149444	-0.027700134434771193	0.03727978768741601	-0.023428855370033464	0.014724098445851232	-0.009253506909279665	1.0
0.89804	0.8064758415999999	0.7242475647904639	-0.20687	-0.18577753479999998	-0.16683565735179195	-0.14982509372820327	0.0427951969	0.038431798624075995	0.0345132924363652	0.03099431713955341	-0.008853042382703	-0.0079503861813626	-0.0071397648063108695	-0.006411794386659414	0.0
0.82892	0.6871083664	0.569557867076288	-0.5212	-0.432033104	-0.35812088056768	-0.2968535603201613	0.27164944	0.2251756538048	0.1866526029518748	0.15472007563886808	-0.14158368812799998	-0.11736155076306175	-0.09728333665851714	-0.08064010342297803	0.0
0.86348	0.7455977104	0.6438087109761921	-0.082602	-0.07132517496	-0.0615878620744608	-0.053179887144055416	0.006823090403999999	0.005891602102045919	0.00508728058307461	0.004392765037873265	-0.0005636009135512079	-0.00048665811683319704	-0.00042021955072312893	-0.00036285117765840743	0.0
-0.17339	0.030064092099999995	-0.005212812929218999	0.64839	-0.11242434209999999	0.019493256676718997	-0.003379935775176307	0.4204095921	-0.072894819174219	0.012639232696617831	-0.002191516557266566	0.272589375421719	-0.04726427180437186	0.008195152088160036	-0.0014209574205660686	1.0
1.0709	1.1468268099999999	1.228136830829	0.10015	0.107250635	0.11485470502149998	0.12299790360752434	0.010030022500000001	0.010741151095250001	0.011502698707903224	0.012318240046293564	0.001004506753375	0.0010757262821892875	0.001151995275596508	0.0012336717406363003	0.0
-0.21371	0.045671964100000004	-0.009760555447811	0.69225	-0.14794074750000002	0.031616417148225	-0.006756744508747165	0.47921006250000003	-0.10241198245687501	0.02188646477085876	-0.0046773563861802255	0.33173316576562506	-0.07089469485577174	0.015150905237626978	-0.0032378999583332615	1.0
0.54666	0.2988371556	0.16336231948029603	0.48757	0.26653501620000003	0.14570403195589202	0.07965056610900793	0.2377245049	0.129954477848634	0.07104091486073426	0.038835226517769	0.115907336854093	0.06336190476465849	0.034637418858648204	0.018934891393268632	1.0
-0.23675	0.05605056249999999	-0.013269970671874997	-0.63816	0.15108438	-0.03576922696499999	0.008468364483963748	0.4072481855999999	-0.09641600794079998	0.022826489879984393	-0.005404171479086305	-0.25988950212249595	0.061528839627500914	-0.01456695278181084	0.003448726071093716	0.0
0.44297	0.19622242089999997	0.08692064578607299	0.67032	0.29693165039999997	0.13153181317768797	0.058264647283320446	0.44932890240000006	0.19903922389612802	0.08816840500926781	0.039055958366955364	0.301194149856768	0.1334199725620525	0.059101045245812396	0.02617999001253752	1.0
