83	18
2013.333333	25.6	4519.69	0	24.94826	121.49587	4053511.111	655.36	20427597.7	0	622.415677	14761.24643	8161069037	16777.216	92326409031	0	15528.18814	1793430.477	15.6
2013.166667	39.8	617.7134	2	24.97577	121.53475	4052840.028	1584.04	381569.8445	4	623.7890871	14770.69546	8159042450	63044.792	235700806	8	15579.61277	1795152.78	39.6
2012.75	7.8	104.8101	5	24.96674	121.54067	4051162.563	60.84	10985.15706	25	623.3381062	14772.13446	8153977448	474.552	1151355.41	125	15562.72043	1795415.12	38.4
2012.916667	30	1013.341	5	24.99006	121.5346	4051833.507	900	1026859.982	25	624.5030988	14770.659	8156003197	27000	1040559321	125	15606.36991	1795146.133	22.8
2013.583333	27.3	337.6016	6	24.96431	121.54063	4054517.84	745.29	113974.8403	36	623.2167738	14772.12474	8164109547	20346.417	38478088.45	216	15558.17674	1795413.347	36.5
2012.833333	5.1	1867.233	2	24.98407	121.51748	4051498.028	26.01	3486559.076	4	624.2037538	14766.49795	8154990280	132.651	6510218164	8	15595.15028	1794387.619	35.6
2012.833333	31.3	600.8604	5	24.96871	121.54651	4051498.028	979.69	361033.2203	25	623.4364791	14773.55409	8154990280	30664.297	216930565.2	125	15566.40465	1795673.94	30.9
2012.916667	31.5	258.186	9	24.96867	121.54331	4051833.507	992.25	66660.0106	81	623.4344816	14772.77621	8156003197	31255.875	17210681.5	729	15566.32984	1795532.118	36.3
2013.333333	1.7	329.9747	5	24.98254	121.54395	4053511.111	2.89	108883.3026	25	624.1273049	14772.93178	8161069037	4.913	35928735.12	125	15592.28536	1795560.482	50.4
2013.333333	33.6	270.8895	0	24.97281	121.53265	4053511.111	1128.96	73381.12121	0	623.6412393	14770.18502	8161069037	37933.056	19878175.23	0	15574.07418	1795059.726	42.9
2013	13	750.0704	2	24.97371	121.54951	4052169	169	562605.605	4	623.6861912	14774.28338	8157016197	2197	421993811.2	8	15575.75807	1795806.906	37
2012.666667	5.7	90.45606	9	24.97433	121.5431	4050827.111	32.49	8182.298791	81	623.7171589	14772.72516	8152964699	185.193	740138.5104	729	15576.91815	1795522.811	53.5
2013	33.5	563.2854	8	24.98223	121.53597	4052169	1122.25	317290.4419	64	624.1118158	14770.992	8157016197	37595.375	178725073.5	512	15591.70493	1795206.841	46.6
2013.5	34.6	3085.17	0	24.998	121.5155	4054182.25	1197.16	9518273.929	0	624.900004	14766.01674	8163095960	41421.736	29365493177	0	15621.2503	1794299.907	41.2
2012.666667	0	185.4296	0	24.9711	121.5317	4050827.111	0	34384.13656	0	623.5558352	14769.9541	8152964699	0	6375836.688	0	15570.87512	1795017.631	37.9
2013.416667	13.2	1712.632	2	24.96412	121.5167	4053846.674	174.24	2933108.367	4	623.2072874	14766.30838	8162082457	2299.968	5023335250	8	15557.82151	1794353.065	30.8
2013.583333	17.4	6488.021	1	24.95719	121.47353	4054517.84	302.76	42094416.5	1	622.8613327	14755.81849	8164109547	5268.024	2.73109E+11	1	15544.86862	1792441.36	11.2
2012.833333	4.6	259.6607	6	24.97585	121.54516	4051498.028	21.16	67423.67912	36	623.7930832	14773.22592	8154990280	97.336	17507279.72	216	15579.76248	1795614.108	53.7
