331	18																	
2012.916667	32	84.87882	10	24.98298	121.54024	4051833.507	1024	7204.414085	100	624.1492897	14772.02994	8156003197	32768	611502.1663	1000	15593.10922	1795396.064	37.9
2012.916667	19.5	306.5947	9	24.98034	121.53951	4051833.507	380.25	94000.31007	81	624.0173865	14771.85249	8156003197	7414.875	28819996.87	729	15588.16648	1795363.714	42.2
2013.583333	13.3	561.9845	5	24.98746	121.54391	4054517.84	176.89	315826.5782	25	624.3731573	14772.92206	8164109547	2352.637	177489641.7	125	15601.49929	1795558.709	47.3
2013.5	13.3	561.9845	5	24.98746	121.54391	4054182.25	176.89	315826.5782	25	624.3731573	14772.92206	8163095960	2352.637	177489641.7	125	15601.49929	1795558.709	54.8
2012.833333	5	390.5684	5	24.97937	121.54245	4051498.028	25	152543.6751	25	623.9689256	14772.56715	8154990280	125	59578739.11	125	15586.35066	1795494.004	43.1
2012.666667	7.1	2175.03	3	24.96305	121.51254	4050827.111	50.41	4730755.501	9	623.1538653	14765.29738	8152964699	357.911	10289535137	27	15555.8211	1794168.788	32.1
2012.666667	34.5	623.4731	7	24.97933	121.53642	4050827.111	1190.25	388718.7064	49	623.9669272	14771.10139	8152964699	41063.625	242355656.9	343	15586.27578	1795226.782	40.3
2013.416667	20.3	287.6025	6	24.98042	121.54228	4053846.674	412.09	82715.19801	36	624.0213834	14772.52583	8162082457	8365.427	23789097.73	216	15588.31625	1795486.47	46.7
2013.5	31.7	5512.038	1	24.95095	121.48458	4054182.25	1004.89	30382562.91	1	622.5499059	14758.50318	8163095960	31855.013	1.6747E+11	1	15533.21157	1792930.56	18.8
2013.416667	17.9	1783.18	3	24.96731	121.51486	4053846.674	320.41	3179730.912	9	623.3665686	14765.8612	8162082457	5735.339	5670032568	27	15563.78636	1794271.557	22.1
2013.083333	34.8	405.2134	1	24.97349	121.53372	4052504.507	1211.04	164197.8995	1	623.6752028	14770.4451	8158029281	42144.192	66535189.15	1	15575.34644	1795107.139	41.4
2013.333333	6.3	90.45606	9	24.97433	121.5431	4053511.111	39.69	8182.298791	81	623.7171589	14772.72516	8161069037	250.047	740138.5104	729	15576.91815	1795522.811	58.1
2012.916667	13	492.2313	5	24.96515	121.53737	4051833.507	169	242291.6527	25	623.2587145	14771.33231	8156003197	2197	119263535.2	125	15559.7473	1795268.88	39.3
2012.666667	20.4	2469.645	4	24.96108	121.51046	4050827.111	416.16	6099146.426	16	623.0555148	14764.79189	8152964699	8489.664	15062726475	64	15552.13855	1794076.654	23.8
2013.5	13.2	1164.838	4	24.99156	121.53406	4054182.25	174.24	1356847.566	16	624.5780712	14770.52774	8163095960	2299.968	1580507605	64	15609.18034	1795122.205	34.3
2013.583333	35.7	579.2083	2	24.9824	121.54619	4054517.84	1274.49	335482.2548	4	624.1203098	14773.4763	8164109547	45499.293	194314106.5	8	15592.02323	1795659.758	50.5
2013.25	0	292.9978	6	24.97744	121.54458	4053175.563	0	85847.7108	36	623.872509	14773.08493	8160055701	0	25153190.4	216	15582.73816	1795588.403	70.1
2012.75	17.7	350.8515	1	24.97544	121.53119	4051162.563	313.29	123096.7751	1	623.7726032	14769.83014	8153977448	5545.233	43188688.17	1	15578.99522	1794995.033	37.4
2013.416667	16.9	368.1363	8	24.9675	121.54451	4053846.674	285.61	135524.3354	64	623.3760563	14773.06791	8162082457	4826.809	49891427.39	512	15564.14168	1795585.3	42.3
2012.666667	1.5	23.38284	7	24.96772	121.54102	4050827.111	2.25	546.7572065	49	623.387042	14772.21954	8152964699	3.375	12784.73628	343	15564.55312	1795430.631	47.7
2013.416667	4.5	2275.877	3	24.96314	121.51151	4053846.674	20.25	5179616.119	9	623.1583587	14765.04706	8162082457	91.125	11788169194	27	15555.98935	1794123.164	29.3
2013.416667	10.5	279.1726	7	24.97528	121.54541	4053846.674	110.25	77937.34059	49	623.7646111	14773.28669	8162082457	1157.625	21757970.01	343	15578.69582	1795625.188	51.6
2012.916667	14.7	1360.139	1	24.95204	121.54842	4051833.507	216.09	1849978.099	1	622.6043002	14774.0184	8156003197	3176.523	2516227362	1	15535.2474	1795758.594	24.6
2013.083333	10.1	279.1726	7	24.97528	121.54541	4052504.507	102.01	77937.34059	49	623.7646111	14773.28669	8158029281	1030.301	21757970.01	343	15578.69582	1795625.188	47.9
2013	39.6	480.6977	4	24.97353	121.53885	4052169	1568.16	231070.2788	16	623.6772007	14771.69206	8157016197	62099.136	111074951.6	64	15575.42128	1795334.465	38.8
2013.083333	29.3	1487.868	2	24.97542	121.51726	4052504.507	858.49	2213751.185	4	623.7716042	14766.44448	8158029281	25153.757	3293769549	8	15578.9578	1794377.873	27
2012.666667	3.1	383.8624	5	24.98085	121.54391	4050827.111	9.61	147350.3421	25	624.0428667	14772.92206	8152964699	29.791	56562255.97	125	15589.12125	1795558.709	56.2
2013.25	10.4	276.449	5	24.95593	121.53913	4053175.563	108.16	76424.0496	25	622.7984422	14771.76012	8160055701	1124.864	21127352.09	125	15542.51433	1795346.874	33.6
2013.5	19.2	557.478	4	24.97419	121.53797	4054182.25	368.64	310781.7205	16	623.7101662	14771.47815	8163095960	7077.888	173253972	64	15576.65619	1795295.468	47
2013.083333	7.1	451.2438	5	24.97563	121.54694	4052504.507	50.41	203620.967	25	623.7820939	14773.65862	8158029281	357.911	91882698.93	125	15579.35078	1795692.998	57.1
2013.5	25.9	4519.69	0	24.94826	121.49587	4054182.25	670.81	20427597.7	0	622.415677	14761.24643	8163095960	17373.979	92326409031	0	15528.18814	1793430.477	22.1
2012.75	29.6	769.4034	7	24.98281	121.53408	4051162.563	876.16	591981.5919	49	624.1407955	14770.5326	8153977448	25934.336	455472649.6	343	15592.79091	1795123.091	25
2012.75	37.9	488.5727	1	24.97349	121.53451	4051162.563	1436.41	238703.2832	1	623.6752028	14770.63712	8153977448	54439.939	116623907.6	1	15575.34644	1795142.145	34.2
2013.25	16.5	323.655	6	24.97841	121.54281	4053175.563	272.25	104752.559	36	623.9209661	14772.65466	8160055701	4492.125	33903689.49	216	15584.5537	1795509.959	49.3
2012.75	15.4	205.367	7	24.98419	121.54243	4051162.563	237.16	42175.60469	49	624.20975	14772.56229	8153977448	3652.264	8661477.408	343	15595.37499	1795493.118	55.1
2013.5	13.9	4079.418	0	25.01459	121.51816	4054182.25	193.21	16641651.22	0	625.7297129	14766.66321	8163095960	2685.619	67888251531	0	15652.37222	1794417.743	27.3
2012.916667	14.7	1935.009	2	24.96386	121.51458	4051833.507	216.09	3744259.83	4	623.1943061	14765.79315	8156003197	3176.523	7245176470	8	15557.33541	1794259.153	22.9
2013.166667	12	1360.139	1	24.95204	121.54842	4052840.028	144	1849978.099	1	622.6043002	14774.0184	8159042450	1728	2516227362	1	15535.2474	1795758.594	25.3
2012.666667	3.1	577.9615	6	24.97201	121.54722	4050827.111	9.61	334039.4955	36	623.6012834	14773.72669	8152964699	29.791	193061967.9	216	15572.57749	1795705.408	47.7
2013.166667	16.2	289.3248	5	24.98203	121.54348	4052840.028	262.44	83708.8399	25	624.1018229	14772.81753	8159042450	4251.528	24219043.36	125	15591.33046	1795539.652	46.2
2013	13.6	4082.015	0	24.94155	121.50381	4052169	184.96	16662846.46	0	622.0809164	14763.17584	8157016197	2515.456	68017989193	0	15515.66228	1793782.113	15.9
2013.5	16.8	4066.587	0	24.94297	121.50342	4054182.25	282.24	16537129.83	0	622.1517524	14763.08107	8163095960	4741.632	67249677178	0	15518.3125	1793764.84	18.2
2013.416667	36.1	519.4617	5	24.96305	121.53758	4053846.674	1303.21	269840.4578	25	623.1538653	14771.38335	8162082457	47045.881	140171782.9	125	15555.8211	1795278.186	34.7
2012.75	34.4	512.7871	6	24.98748	121.54301	4051162.563	1183.36	262950.6099	36	624.3741568	14772.70328	8153977448	40707.584	134837680.7	216	15601.53675	1795518.822	34.1
2013.583333	2.7	533.4762	4	24.97445	121.54765	4054517.84	7.29	284596.856	16	623.7231528	14773.83122	8164109547	19.683	151825649.3	64	15577.14269	1795724.466	53.9
2013.083333	36.6	488.8193	8	24.97015	121.54494	4052504.507	1339.56	238944.3081	64	623.508391	14773.17244	8158029281	49027.896	116800589.4	512	15569.09805	1795604.358	38.3
2013.416667	21.7	463.9623	9	24.9703	121.54458	4053846.674	470.89	215261.0158	81	623.5158821	14773.08493	8162082457	10218.313	99872996	729	15569.37863	1795588.403	42
2013.583333	35.9	640.7391	3	24.97563	121.53715	4054517.84	1288.81	410546.5943	9	623.7820939	14771.27883	8164109547	46268.279	263053255.3	27	15579.35078	1795259.131	61.5
2013.416667	24.2	4605.749	0	24.94684	121.49578	4053846.674	585.64	21212923.85	0	622.344826	14761.22456	8162082457	14172.488	97701402814	0	15525.5368	1793426.491	13.4
2012.666667	29.4	4510.359	1	24.94925	121.49542	4050827.111	864.36	20343338.31	1	622.4650756	14761.13708	8152964699	25412.184	91755759032	1	15530.03679	1793410.549	13.2
2013.416667	21.7	512.5487	4	24.974	121.53842	4053846.674	470.89	262706.1699	16	623.700676	14771.58754	8162082457	10218.313	134649705.8	64	15576.30068	1795315.41	44.2
2013.083333	31.3	1758.406	1	24.95402	121.55282	4052504.507	979.69	3091991.661	1	622.7031142	14775.08805	8158029281	30664.297	5436976688	1	15538.94596	1795953.618	20.7
2013.583333	32.1	1438.579	3	24.97419	121.5175	4054517.84	1030.41	2069509.539	9	623.7101662	14766.50281	8164109547	33076.161	2977152963	27	15576.65619	1794388.505	27
2013.083333	13.3	492.2313	5	24.96515	121.53737	4052504.507	176.89	242291.6527	25	623.2587145	14771.33231	8158029281	2352.637	119263535.2	125	15559.7473	1795268.88	38.9
2013.083333	16.1	289.3248	5	24.98203	121.54348	4052504.507	259.21	83708.8399	25	624.1018229	14772.81753	8158029281	4173.281	24219043.36	125	15591.33046	1795539.652	51.7
2012.833333	31.7	1160.632	0	24.94968	121.53009	4051498.028	1004.89	1347066.639	0	622.4865321	14769.56278	8154990280	31855.013	1563448648	0	15530.83978	1794946.293	13.7
2013.416667	33.6	371.2495	8	24.97254	121.54059	4053846.674	1128.96	137826.1913	64	623.6277541	14772.11502	8162082457	37933.056	51167904.59	512	15573.56903	1795411.575	41.9
2012.916667	3.5	56.47425	7	24.95744	121.53711	4051833.507	12.25	3189.340913	49	622.8738114	14771.26911	8156003197	42.875	180115.6361	343	15545.33577	1795257.358	53.5
2013.5	30.3	4510.359	1	24.94925	121.49542	4054182.25	918.09	20343338.31	1	622.4650756	14761.13708	8163095960	27818.127	91755759032	1	15530.03679	1793410.549	22.6
2013.083333	13.3	336.0532	5	24.95776	121.53438	4052504.507	176.89	112931.7532	25	622.8897842	14770.60552	8158029281	2352.637	37951077.05	125	15545.93374	1795136.384	42.4
2013.416667	11	1931.207	2	24.96365	121.51471	4053846.674	121	3729560.477	4	623.1838213	14765.82475	8162082457	1331	7202553300	8	15556.9428	1794264.912	21.3
2013.5	5.3	259.6607	6	24.97585	121.54516	4054182.25	28.09	67423.67912	36	623.7930832	14773.22592	8163095960	148.877	17507279.72	216	15579.76248	1795614.108	63.2
2012.916667	17.2	2175.877	3	24.96303	121.51254	4051833.507	295.84	4734440.719	9	623.1528668	14765.29738	8156003197	5088.448	10301560669	27	15555.78371	1794168.788	27.7
2013.583333	2.6	533.4762	4	24.97445	121.54765	4054517.84	6.76	284596.856	16	623.7231528	14773.83122	8164109547	17.576	151825649.3	64	15577.14269	1795724.466	55
2013.333333	17.5	995.7554	0	24.96305	121.54915	4053511.111	306.25	991528.8166	0	623.1538653	14774.19587	8161069037	5359.375	987320173.4	0	15555.8211	1795790.949	25.3
2013.416667	40.1	123.7429	8	24.97635	121.54329	4053846.674	1608.01	15312.3053	64	623.8180593	14772.77134	8162082457	64481.201	1894789.064	512	15580.69819	1795531.232	44.3
2013	1	193.5845	6	24.96571	121.54089	4052169	1	37474.95864	36	623.2866758	14772.18794	8157016197	1	7254571.131	216	15560.79439	1795424.87	50.7
2013.5	8.5	104.8101	5	24.96674	121.54067	4054182.25	72.25	10985.15706	25	623.3381062	14772.13446	8163095960	614.125	1151355.41	125	15562.72043	1795415.12	56.8
2013.416667	30.4	464.223	6	24.97964	121.53805	4053846.674	924.16	215502.9937	36	623.9824145	14771.4976	8162082457	28094.464	100041446.3	216	15586.85608	1795299.014	36.2
2012.833333	12.5	561.9845	5	24.98746	121.54391	4051498.028	156.25	315826.5782	25	624.3731573	14772.92206	8154990280	1953.125	177489641.7	125	15601.49929	1795558.709	42
2013.583333	6.6	90.45606	9	24.97433	121.5431	4054517.84	43.56	8182.298791	81	623.7171589	14772.72516	8164109547	287.496	740138.5104	729	15576.91815	1795522.811	59
2013.083333	35.5	640.7391	3	24.97563	121.53715	4052504.507	1260.25	410546.5943	9	623.7820939	14771.27883	8158029281	44738.875	263053255.3	27	15579.35078	1795259.131	40.8
2013.583333	32.5	424.5442	8	24.97587	121.53913	4054517.84	1056.25	180237.7778	64	623.7940823	14771.76012	8164109547	34328.125	76518903.17	512	15579.79991	1795346.874	36.3
2013.166667	13.8	4082.015	0	24.94155	121.50381	4052840.028	190.44	16662846.46	0	622.0809164	14763.17584	8159042450	2628.072	68017989193	0	15515.66228	1793782.113	20
2012.916667	6.8	379.5575	10	24.98343	121.53762	4051833.507	46.24	144063.8958	100	624.1717746	14771.39308	8156003197	314.432	54680532.13	1000	15593.95184	1795279.958	54.4
2013.5	12.3	1360.139	1	24.95204	121.54842	4054182.25	151.29	1849978.099	1	622.6043002	14774.0184	8163095960	1860.867	2516227362	1	15535.2474	1795758.594	29.5
2013.583333	35.9	616.4004	3	24.97723	121.53767	4054517.84	1288.81	379949.4531	9	623.8620185	14771.40523	8164109547	46268.279	234200994.9	27	15582.34512	1795282.174	36.8
2012.833333	20.5	2185.128	3	24.96322	121.51237	4051498.028	420.25	4774784.376	9	623.1623528	14765.25606	8154990280	8615.125	10433515035	27	15556.13891	1794161.258	25.6
2012.916667	38.2	552.4371	2	24.97598	121.53381	4051833.507	1459.24	305186.7495	4	623.799577	14770.46697	8156003197	55742.968	168596482.8	8	15580.00576	1795111.127	29.8
2013	18	1414.837	1	24.95182	121.54887	4052169	324	2001763.737	1	622.5933213	14774.1278	8157016197	5832	2832169400	1	15534.83649	1795778.539	26.5
2013.5	11.8	533.4762	4	24.97445	121.54765	4054182.25	139.24	284596.856	16	623.7231528	14773.83122	8163095960	1643.032	151825649.3	64	15577.14269	1795724.466	40.3
2013	30.8	377.7956	6	24.96427	121.53964	4052169	948.64	142729.5154	36	623.2147766	14771.88409	8157016197	29218.112	53922582.9	216	15558.10195	1795369.475	36.8
2013.083333	13.2	150.9347	7	24.96725	121.54252	4052504.507	174.24	22781.28366	49	623.3635726	14772.58417	8158029281	2299.968	3438486.215	343	15563.67416	1795497.107	48.1
2012.916667	25.3	2707.392	3	24.96056	121.50831	4051833.507	640.09	7329971.442	9	623.0295555	14764.2694	8156003197	16194.277	19845106041	27	15551.1666	1793981.423	17.7
2013.083333	15.1	383.2805	7	24.96735	121.54464	4052504.507	228.01	146903.9417	49	623.368566	14773.09951	8158029281	3442.951	56305416.22	343	15563.86117	1795591.062	43.7
2012.75	0	338.9679	9	24.96853	121.54413	4051162.563	0	114899.2372	81	623.4274904	14772.97554	8153977448	0	38947153.16	729	15566.068	1795568.459	50.8
2012.833333	1.8	1455.798	1	24.9512	121.549	4051498.028	3.24	2119347.817	1	622.5623814	14774.1594	8154990280	5.832	3085342313	1	15533.67849	1795784.301	27
2013.583333	16.9	4066.587	0	24.94297	121.50342	4054517.84	285.61	16537129.83	0	622.1517524	14763.08107	8164109547	4826.809	67249677178	0	15518.3125	1793764.84	18.3
2012.916667	8.9	1406.43	0	24.98573	121.52758	4051833.507	79.21	1978045.345	0	624.2867036	14768.9527	8156003197	704.969	2781982314	0	15598.25902	1794835.081	48
2013.5	23	3947.945	0	24.94783	121.50243	4054182.25	529	15586269.72	0	622.3942217	14762.8405	8163095960	12167	61533735622	0	15527.38524	1793720.994	25.3
2012.833333	0	274.0144	1	24.9748	121.53059	4051498.028	0	75083.89141	1	623.740635	14769.68431	8154990280	0	20574067.45	1	15577.79761	1794968.448	45.4
2013.25	9.1	1402.016	0	24.98569	121.5276	4053175.563	82.81	1965648.864	0	624.2847048	14768.95756	8160055701	753.571	2755871158	0	15598.18411	1794835.967	43.2
2012.916667	20.6	2469.645	4	24.96108	121.51046	4051833.507	424.36	6099146.426	16	623.0555148	14764.79189	8156003197	8741.816	15062726475	64	15552.13855	1794076.654	21.8
2012.916667	31.9	1146.329	0	24.9492	121.53076	4051833.507	1017.61	1314070.176	0	622.4625806	14769.72563	8156003197	32461.759	1506356751	0	15529.94342	1794975.98	16.1
2012.916667	40.9	167.5989	5	24.9663	121.54026	4051833.507	1672.81	28089.39128	25	623.3161357	14772.0348	8156003197	68417.929	4707751.08	125	15561.89764	1795396.95	41
2012.916667	8	104.8101	5	24.96674	121.54067	4051833.507	64	10985.15706	25	623.3381062	14772.13446	8156003197	512	1151355.41	125	15562.72043	1795415.12	51.8
2013.416667	6.4	90.45606	9	24.97433	121.5431	4053846.674	40.96	8182.298791	81	623.7171589	14772.72516	8162082457	262.144	740138.5104	729	15576.91815	1795522.811	59.5
2013.083333	28.4	617.4424	3	24.97746	121.53299	4052504.507	806.56	381235.1173	9	623.8735081	14770.26766	8158029281	22906.304	235390725.8	27	15582.77559	1795074.792	34.6
2013.416667	16.4	289.3248	5	24.98203	121.54348	4053846.674	268.96	83708.8399	25	624.1018229	14772.81753	8162082457	4410.944	24219043.36	125	15591.33046	1795539.652	51
2013.416667	6.4	90.45606	9	24.97433	121.5431	4053846.674	40.96	8182.298791	81	623.7171589	14772.72516	8162082457	262.144	740138.5104	729	15576.91815	1795522.811	62.2
2013.5	17.5	964.7496	4	24.98872	121.53411	4054182.25	306.25	930741.7907	16	624.4361272	14770.53989	8163095960	5359.375	897932770.3	64	15603.85954	1795124.42	38.2
2012.833333	12.7	170.1289	1	24.97371	121.52984	4051498.028	161.29	28943.84262	1	623.6861912	14769.50201	8154990280	2048.383	4924184.106	1	15575.75807	1794935.216	32.9
2013.083333	1.1	193.5845	6	24.96571	121.54089	4052504.507	1.21	37474.95864	36	623.2866758	14772.18794	8158029281	1.331	7254571.131	216	15560.79439	1795424.87	54.4
